Date,City,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket,dayofweek,month,year
2015-01-01,Ahmedabad,165.63375000000002,309.8948863636364,0.92,18.22,17.15,4.59,0.92,27.64,84.46375,0.0,0.02,0.0,472.0,,3,1,2015
2015-01-01,Chennai,165.63375000000002,309.8948863636364,16.3,15.39,22.68,4.59,1.17,9.2,11.35,0.17,12.44,4.92,472.0,,3,1,2015
2015-01-01,Delhi,165.63375000000002,309.8948863636364,41.05125,36.39,80.18,33.85,2.82,9.25,41.68,7.380000000000001,23.37,8.737708333333334,472.0,Severe,3,1,2015
2015-01-01,Lucknow,165.63375000000002,309.8948863636364,2.11,13.46,4.57,29.353333333333335,2.82,29.491249999999997,25.92,1.35,3.93,4.92,467.5,,3,1,2015
2015-01-01,Mumbai,165.63375000000002,309.8948863636364,2.6849999999999996,15.395,27.38,24.85666666666667,0.0,29.491249999999997,18.325000000000003,0.0,0.0,0.0,463.0,,3,1,2015
2015-01-01,Bengaluru,165.63375000000002,309.8948863636364,3.26,17.33,10.88,20.36,0.33,3.54,10.73,0.56,4.64,2.145,458.5,,3,1,2015
2015-01-02,Delhi,165.63375000000002,269.55,41.05125,32.87,80.18,31.83,2.82,6.65,29.97,7.380000000000001,20.09,4.29,454.0,Severe,4,1,2015
2015-01-02,Ahmedabad,165.63375000000002,246.60833333333335,0.97,15.69,16.46,19.83,0.97,24.55,34.06,3.68,5.5,3.77,402.1666666666667,,4,1,2015
2015-01-02,Chennai,153.18,223.66666666666669,16.49,13.42,23.09,7.83,1.23,8.61,9.16,0.13,2.75,1.885,350.3333333333333,,4,1,2015
2015-01-02,Mumbai,136.68,200.72500000000002,9.43,12.09,26.2,13.133333333333333,0.0,29.491249999999997,15.41,0.0,0.0,0.0,298.5,,4,1,2015
2015-01-02,Lucknow,120.18,177.78333333333336,2.37,10.76,3.8,18.436666666666667,2.82,29.491249999999997,21.66,1.97,5.74,0.6633333333333333,246.66666666666666,,4,1,2015
2015-01-02,Bengaluru,103.68,154.8416666666667,6.05,19.73,14.14,23.74,1.35,3.97,22.77,0.65,5.31,1.3266666666666667,194.83333333333331,,4,1,2015
2015-01-03,Delhi,87.18,131.9,25.73,30.31,47.95,63.920625,2.82,2.65,19.71,3.91,10.23,1.99,143.0,Moderate,5,1,2015
2015-01-03,Ahmedabad,93.05818181818182,141.89454545454547,17.4,19.3,29.7,36.935,2.82,29.07,30.7,6.8,16.4,2.25,159.0,,5,1,2015
2015-01-03,Bengaluru,98.93636363636364,151.88909090909092,11.91,19.88,20.72,4.32,2.82,13.61,12.03,0.53,19.25,1.5,175.0,,5,1,2015
2015-01-03,Chennai,104.81454545454545,161.88363636363636,9.72,19.56,9.99,4.63,0.77,29.491249999999997,13.45,0.03,9.625,0.75,191.0,,5,1,2015
2015-01-03,Mumbai,110.69272727272728,171.87818181818182,5.995,15.995,26.04,4.73,0.0,29.491249999999997,17.924999999999997,0.0,0.0,0.0,207.0,,5,1,2015
2015-01-03,Lucknow,116.5709090909091,181.87272727272727,2.27,12.43,4.22,4.83,2.82,29.491249999999997,22.4,1.83,4.76,0.0,223.0,,5,1,2015
2015-01-04,Mumbai,122.44909090909091,191.86727272727273,1.9849999999999999,15.455,25.97,4.93,0.0,29.491249999999997,29.24,0.0,0.0,0.0,239.0,,6,1,2015
2015-01-04,Ahmedabad,128.32727272727274,201.8618181818182,1.7,18.48,17.97,5.03,1.7,18.59,36.08,4.43,10.14,1.0,255.0,,6,1,2015
2015-01-04,Lucknow,134.20545454545456,211.85636363636365,2.24,12.46,4.22,5.130000000000001,2.82,29.491249999999997,21.41,2.27,4.77,1.585,271.0,,6,1,2015
2015-01-04,Chennai,140.08363636363637,221.8509090909091,9.6,16.2,11.71,5.23,1.0,27.96,10.33,1.4100000000000001,6.119999999999999,2.17,287.0,,6,1,2015
2015-01-04,Bengaluru,145.9618181818182,231.84545454545454,7.45,21.61,16.88,0.87,2.82,6.52,17.7,0.55,7.47,2.755,303.0,,6,1,2015
2015-01-04,Delhi,151.84,241.84,25.01,36.91,48.62,63.920625,2.82,4.63,25.36,4.26,9.71,3.34,319.0,Very Poor,6,1,2015
2015-01-04,Hyderabad,150.53,236.1625,3.7,17.19,20.89,63.920625,0.3,2.58,30.34,0.41,6.15,1.11,320.5,,6,1,2015
2015-01-05,Lucknow,149.22,230.485,2.32,12.27,4.22,63.920625,2.82,29.491249999999997,20.6,2.49,4.78,0.555,322.0,,0,1,2015
2015-01-05,Mumbai,147.91,224.8075,8.165,23.595,25.18,63.920625,0.0,29.491249999999997,21.9,0.0,0.0,0.0,323.5,,0,1,2015
2015-01-05,Delhi,146.6,219.13,14.01,34.92,38.25,63.920625,2.82,3.33,23.2,2.8,6.21,2.96,325.0,Very Poor,0,1,2015
2015-01-05,Chennai,147.09666666666666,224.625,9.16,16.3,12.94,5.5,0.9,16.6,9.36,4.904999999999999,12.55,2.87,323.8333333333333,,0,1,2015
2015-01-05,Ahmedabad,147.59333333333333,230.12,22.1,21.42,37.76,18.439999999999998,2.82,29.491249999999997,39.31,7.01,18.89,2.78,322.6666666666667,,0,1,2015
2015-01-05,Bengaluru,148.09,235.615,9.52,22.17,21.76,31.38,1.83,4.71,12.72,0.4,4.36,1.665,321.5,,0,1,2015
2015-01-05,Hyderabad,148.58666666666667,241.10999999999999,3.61,9.69,13.3,63.920625,0.23,5.19,31.28,0.39,7.22,0.55,320.3333333333333,,0,1,2015
2015-01-06,Lucknow,149.08333333333334,246.605,2.33,12.91,4.3,63.920625,2.82,29.491249999999997,21.49,2.93,4.6,2.01,319.1666666666667,,1,1,2015
2015-01-06,Delhi,149.58,252.1,17.21,37.84,42.46,63.920625,2.82,3.66,26.83,3.63,7.35,3.47,318.0,Very Poor,1,1,2015
2015-01-06,Mumbai,157.1677777777778,265.92333333333335,23.895,36.72,26.41,63.920625,0.0,12.82,19.72,0.0,0.0,0.0,321.8888888888889,,1,1,2015
2015-01-06,Chennai,164.75555555555556,279.74666666666667,30.58,35.6,13.42,5.46,0.91,21.98,12.61,0.57,5.415,0.965,325.77777777777777,,1,1,2015
2015-01-06,Ahmedabad,165.63375000000002,293.57,41.05125,38.48,80.18,15.905000000000001,2.82,29.491249999999997,46.51,5.42,10.83,1.93,329.6666666666667,,1,1,2015
2015-01-06,Bengaluru,165.63375000000002,307.3933333333333,6.6,23.2,16.24,26.35,0.52,4.42,13.82,7.380000000000001,4.11,1.23,333.55555555555554,,1,1,2015
2015-01-06,Hyderabad,165.63375000000002,309.8948863636364,4.21,22.02,26.23,19.2,0.31,9.09,28.56,0.52,5.14,0.53,337.44444444444446,,1,1,2015
2015-01-07,Mumbai,165.63375000000002,309.8948863636364,24.065,34.2,27.08,12.049999999999999,0.0,18.61,21.25,0.0,0.0,0.0,341.3333333333333,,2,1,2015
2015-01-07,Chennai,165.63375000000002,309.8948863636364,41.05125,46.38,13.32,4.9,1.22,28.13,13.94,0.2,4.325,1.7366666666666666,345.22222222222223,,2,1,2015
2015-01-07,Bengaluru,165.63375000000002,309.8948863636364,22.6,28.66,30.84,22.73,1.46,5.13,16.98,7.380000000000001,8.65,3.473333333333333,349.1111111111111,,2,1,2015
2015-01-07,Delhi,165.63375000000002,309.8948863636364,26.99,40.15,52.41,63.920625,2.82,5.82,28.96,4.93,9.42,5.21,353.0,Very Poor,2,1,2015
2015-01-07,Ahmedabad,165.63375000000002,309.8948863636364,41.05125,40.62,80.18,63.920625,2.82,29.491249999999997,33.47,0.0,0.0,0.0,359.0,,2,1,2015
2015-01-07,Hyderabad,165.63375000000002,309.8948863636364,26.08,40.08,66.15,63.920625,0.53,9.03,31.08,1.92,16.35,2.14,365.0,,2,1,2015
2015-01-07,Lucknow,165.63375000000002,309.8948863636364,2.68,17.12,4.64,63.920625,2.82,29.491249999999997,23.67,2.92,3.82,3.0366666666666666,371.0,,2,1,2015
2015-01-08,Lucknow,165.63375000000002,309.8948863636364,4.19,24.45,3.97,63.920625,2.82,29.491249999999997,19.69,3.01,5.38,3.9333333333333336,377.0,,3,1,2015
2015-01-08,Delhi,165.63375000000002,309.8948863636364,23.34,43.16,51.21,63.920625,2.82,3.31,30.51,5.8,11.4,4.83,383.0,Very Poor,3,1,2015
2015-01-08,Hyderabad,165.63375000000002,309.8948863636364,10.31,33.02,43.33,63.920625,0.44,8.47,35.72,1.89,14.27,1.58,382.1111111111111,,3,1,2015
2015-01-08,Chennai,165.63375000000002,309.8948863636364,26.74,37.79,10.98,3.71,1.15,21.26,38.29,0.97,3.54,0.79,381.22222222222223,,3,1,2015
2015-01-08,Mumbai,165.63375000000002,309.8948863636364,17.119999999999997,34.445,27.48,21.19,0.0,14.165000000000001,27.82,0.0,0.0,0.0,380.3333333333333,,3,1,2015
2015-01-08,Bengaluru,165.63375000000002,309.8948863636364,7.5,31.1,21.16,38.67,2.3,7.07,17.35,7.380000000000001,8.6,0.0,379.44444444444446,,3,1,2015
2015-01-08,Ahmedabad,165.63375000000002,309.8948863636364,41.05125,36.74,80.18,59.056,2.82,29.491249999999997,31.89,0.0,0.0,0.0,378.55555555555554,,3,1,2015
2015-01-09,Ahmedabad,165.63375000000002,309.8948863636364,29.16,31.0,48.0,63.920625,2.82,29.491249999999997,25.75,0.0,0.0,0.0,377.6666666666667,,4,1,2015
2015-01-09,Lucknow,165.63375000000002,309.8948863636364,4.27,24.74,3.13,63.920625,2.82,29.491249999999997,21.73,2.52,4.78,0.0,376.77777777777777,,4,1,2015
2015-01-09,Mumbai,165.63375000000002,309.8948863636364,11.725,31.65,27.22,63.920625,0.0,29.491249999999997,27.335,0.0,0.0,0.0,375.8888888888889,,4,1,2015
2015-01-09,Delhi,165.63375000000002,309.8948863636364,19.18,38.56,45.6,63.920625,2.82,3.48,32.94,5.25,11.12,5.26,375.0,Very Poor,4,1,2015
2015-01-09,Bengaluru,165.63375000000002,309.8948863636364,6.75,25.98,15.03,23.48,0.54,12.84,16.27,7.380000000000001,8.44,3.913333333333333,375.1,,4,1,2015
2015-01-09,Chennai,165.63375000000002,309.8948863636364,39.24,42.65,10.52,5.81,1.31,22.82,27.34,3.1,14.68,2.5666666666666664,375.2,,4,1,2015
2015-01-09,Hyderabad,165.63375000000002,309.8948863636364,8.79,31.6,40.39,4.885,0.39,8.92,34.77,0.77,12.47,1.22,375.3,,4,1,2015
2015-01-10,Chennai,165.63375000000002,309.8948863636364,10.2,19.17,11.15,3.96,0.98,17.36,27.19,0.04,12.940000000000001,1.2325,375.4,,5,1,2015
2015-01-10,Bengaluru,165.63375000000002,309.8948863636364,3.38,29.23,16.76,34.17,1.69,3.08,25.01,7.380000000000001,13.41,1.245,375.5,,5,1,2015
2015-01-10,Lucknow,165.63375000000002,309.8948863636364,4.02,20.67,4.05,54.148,2.82,29.491249999999997,27.36,2.55,4.98,1.2575,375.6,,5,1,2015
2015-01-10,Hyderabad,165.63375000000002,309.8948863636364,8.12,32.52,40.64,63.920625,0.43,9.59,34.63,1.14,14.06,1.27,375.7,,5,1,2015
2015-01-10,Ahmedabad,165.63375000000002,309.8948863636364,13.676666666666666,7.04,0.0,63.920625,0.215,8.29,4.55,0.0,0.0,0.0,375.8,,5,1,2015
2015-01-10,Mumbai,165.63375000000002,309.8948863636364,19.233333333333334,26.715,28.03,63.920625,0.0,7.1,19.334999999999997,0.0,0.0,0.0,375.9,,5,1,2015
2015-01-10,Delhi,165.63375000000002,309.8948863636364,24.79,46.39,55.19,63.920625,2.82,5.91,34.12,4.87,9.44,4.76,376.0,Very Poor,5,1,2015
2015-01-11,Hyderabad,165.63375000000002,309.8948863636364,14.0,31.96,45.96,63.920625,0.39,12.53,38.74,1.02,10.4,1.23,376.5,,6,1,2015
2015-01-11,Lucknow,165.63375000000002,309.8948863636364,3.53,18.77,4.22,63.920625,2.82,29.491249999999997,27.51,2.49,4.78,0.615,377.0,,6,1,2015
2015-01-11,Mumbai,165.63375000000002,309.8948863636364,41.05125,37.285,27.57,63.920625,0.0,29.491249999999997,17.15,0.0,0.0,0.0,377.5,,6,1,2015
2015-01-11,Ahmedabad,165.63375000000002,309.8948863636364,41.05125,55.8,24.53,50.604,2.82,25.03,6.79,0.0,0.0,0.0,378.0,,6,1,2015
2015-01-11,Bengaluru,165.63375000000002,309.8948863636364,3.97,29.84,17.49,29.74,2.59,8.2,16.07,7.380000000000001,23.37,2.68,378.5,,6,1,2015
2015-01-11,Delhi,165.63375000000002,309.8948863636364,28.46,47.29,57.88,63.920625,2.82,5.54,50.37,5.93,10.59,5.36,379.0,Very Poor,6,1,2015
2015-01-11,Chennai,165.63375000000002,309.8948863636364,41.05125,49.87,14.65,3.77,0.8,21.75,19.04,0.39,5.295,2.68,378.2,,6,1,2015
2015-01-12,Mumbai,165.63375000000002,309.8948863636364,29.064999999999998,33.695,28.44,39.955,0.0,29.491249999999997,22.865000000000002,0.0,0.0,0.0,377.4,,0,1,2015
2015-01-12,Lucknow,165.63375000000002,309.8948863636364,3.09,17.52,4.22,63.920625,2.82,29.491249999999997,26.69,2.52,4.78,0.595,376.6,,0,1,2015
2015-01-12,Hyderabad,165.63375000000002,309.8948863636364,13.26,30.2,43.46,63.920625,0.48,8.58,20.94,0.92,15.16,1.19,375.8,,0,1,2015
2015-01-12,Delhi,165.63375000000002,309.8948863636364,24.77,44.71,54.66,63.920625,2.82,5.17,40.08,6.2,10.68,4.59,375.0,Very Poor,0,1,2015
2015-01-12,Ahmedabad,165.63375000000002,309.8948863636364,41.05125,40.67,80.18,63.920625,2.82,29.491249999999997,45.89,2.41,0.03,7.88,374.1,,0,1,2015
2015-01-12,Chennai,165.63375000000002,309.8948863636364,23.78,30.31,15.71,4.16,1.07,28.51,18.32,0.1,20.95,8.737708333333334,373.2,,0,1,2015
2015-01-12,Bengaluru,165.63375000000002,309.8948863636364,10.85,28.4,21.85,41.39,0.61,7.16,16.41,7.380000000000001,23.37,8.737708333333334,372.3,,0,1,2015
2015-01-13,Chennai,165.63375000000002,309.8948863636364,41.05125,64.35,12.73,6.06,0.97,16.44,17.25,0.78,0.96,8.737708333333334,371.4,,1,1,2015
2015-01-13,Ahmedabad,165.63375000000002,309.8948863636364,41.05125,44.2,80.18,20.700000000000003,2.82,29.491249999999997,35.16,7.380000000000001,13.35,8.737708333333334,370.5,,1,1,2015
2015-01-13,Bengaluru,165.63375000000002,309.8948863636364,10.65,30.56,22.9,35.34,0.63,6.51,10.34,7.380000000000001,14.6,8.333333333333332,369.6,,1,1,2015
2015-01-13,Lucknow,165.63375000000002,309.8948863636364,3.39,15.84,5.15,62.875,2.82,29.491249999999997,30.22,2.18,2.62,4.166666666666666,368.7,,1,1,2015
2015-01-13,Mumbai,165.63375000000002,309.8948863636364,18.51,19.605,29.15,63.920625,0.0,29.491249999999997,21.939999999999998,0.0,0.0,0.0,367.8,,1,1,2015
2015-01-13,Hyderabad,165.63375000000002,305.499,33.63,23.37,57.0,63.920625,0.72,3.01,13.66,2.05,17.65,1.88,366.9,,1,1,2015
2015-01-13,Delhi,165.63375000000002,301.04,34.28,45.88,62.95,63.920625,2.82,5.95,39.54,5.18,9.5,4.17,366.0,Very Poor,1,1,2015
2015-01-14,Mumbai,165.63375000000002,290.51714285714286,18.585,30.57,28.59,63.920625,0.0,24.439999999999998,37.155,0.0,0.0,0.0,364.14285714285717,,2,1,2015
2015-01-14,Lucknow,165.63375000000002,279.99428571428575,2.89,15.26,4.7,63.920625,2.82,29.491249999999997,34.77,2.19,4.77,1.2975,362.2857142857143,,2,1,2015
2015-01-14,Bengaluru,165.63375000000002,269.4714285714286,9.09,25.94,19.43,39.82,1.83,8.66,16.47,7.380000000000001,8.7,2.595,360.42857142857144,,2,1,2015
2015-01-14,Chennai,165.63375000000002,258.9485714285714,29.88,38.23,15.74,8.79,1.22,20.32,23.68,2.67,5.4799999999999995,3.8925,358.57142857142856,,2,1,2015
2015-01-14,Ahmedabad,165.63375000000002,248.4257142857143,19.2,27.86,33.05,61.42666666666666,2.82,29.491249999999997,20.96,2.16,2.26,5.19,356.7142857142857,,2,1,2015
2015-01-14,Hyderabad,165.63375000000002,237.90285714285716,32.0,23.01,55.0,63.920625,0.86,1.77,6.14,1.45,23.37,2.78,354.85714285714283,,2,1,2015
2015-01-14,Delhi,164.39,227.38,20.78,41.17,48.09,63.920625,2.82,4.85,42.05,4.57,10.72,3.06,353.0,Very Poor,2,1,2015
2015-01-15,Lucknow,164.98999999999998,246.23,2.44,8.73,5.06,63.920625,2.82,5.545,36.26,1.63,2.79,3.066666666666667,348.6666666666667,,3,1,2015
2015-01-15,Bengaluru,165.59,265.08,6.79,20.64,15.92,21.43,2.82,6.24,19.35,7.380000000000001,15.67,3.0733333333333333,344.3333333333333,,3,1,2015
2015-01-15,Delhi,165.63375000000002,283.93,41.05125,56.7,79.73,63.920625,2.82,6.94,43.25,6.98,20.55,3.08,340.0,Very Poor,3,1,2015
2015-01-15,Mumbai,165.63375000000002,289.142,24.255,36.83,27.83,63.920625,0.0,17.915,45.44,0.0,0.0,0.0,343.2,,3,1,2015
2015-01-15,Ahmedabad,165.63375000000002,294.354,0.6,16.96,16.6,63.920625,0.6,28.89,47.63,0.14,0.04,1.35,346.4,,3,1,2015
2015-01-15,Hyderabad,165.63375000000002,299.56600000000003,16.05,22.18,38.22,34.557500000000005,0.64,2.23,9.29,1.1,9.19,1.5,349.6,,3,1,2015
2015-01-15,Chennai,165.63375000000002,304.778,18.58,23.87,12.97,4.53,1.01,21.92,14.1,0.24,12.51,2.625,352.8,,3,1,2015
2015-01-16,Delhi,165.63375000000002,309.8948863636364,41.05125,49.41,70.6,63.920625,2.82,4.69,34.7,7.380000000000001,15.83,3.75,356.0,Very Poor,4,1,2015
2015-01-16,Lucknow,165.63375000000002,309.8948863636364,1.78,8.72,3.47,63.920625,2.82,8.934999999999999,47.81,2.33,5.74,2.8125,356.44444444444446,,4,1,2015
2015-01-16,Chennai,165.63375000000002,309.8948863636364,12.29,18.39,12.51,4.03,1.17,13.18,13.22,0.14,21.229999999999997,1.875,356.8888888888889,,4,1,2015
2015-01-16,Bengaluru,165.63375000000002,309.8948863636364,10.74,18.51,22.36,10.27,2.82,19.28,16.02,7.380000000000001,23.37,0.9375,357.3333333333333,,4,1,2015
2015-01-16,Mumbai,165.63375000000002,309.8948863636364,11.235,18.840000000000003,27.1,8.645,0.0,11.05,17.515,0.0,0.0,0.0,357.77777777777777,,4,1,2015
2015-01-16,Hyderabad,165.63375000000002,309.8948863636364,11.73,19.17,30.9,7.02,0.47,2.82,19.01,0.95,7.13,1.19,358.22222222222223,,4,1,2015
2015-01-16,Ahmedabad,165.63375000000002,309.8948863636364,1.63,21.72,22.86,5.395,1.63,29.491249999999997,46.03,0.35,0.05,2.01,358.6666666666667,,4,1,2015
2015-01-17,Chennai,165.63375000000002,309.8948863636364,9.57,17.4,12.93,3.77,1.7,10.44,26.34,0.03,7.63,1.9849999999999999,359.1111111111111,,5,1,2015
2015-01-17,Hyderabad,165.63375000000002,309.8948863636364,20.28,20.48,40.76,63.920625,0.61,2.65,52.25,1.42,15.21,1.96,359.55555555555554,,5,1,2015
2015-01-17,Delhi,165.63375000000002,309.8948863636364,41.05125,53.04,80.18,63.920625,2.82,5.13,25.77,7.380000000000001,17.59,3.36,360.0,Very Poor,5,1,2015
2015-01-17,Lucknow,165.63375000000002,309.8948863636364,2.15,5.4,4.3,63.920625,2.82,29.491249999999997,34.72,2.02,4.54,1.68,361.6666666666667,,5,1,2015
2015-01-17,Mumbai,165.63375000000002,309.8948863636364,5.16,11.385000000000002,27.21,49.19666666666666,0.0,29.491249999999997,24.525,0.0,0.0,0.0,363.3333333333333,,5,1,2015
2015-01-17,Bengaluru,165.63375000000002,309.8948863636364,8.17,17.37,21.64,11.05,2.82,24.91,14.33,7.380000000000001,21.54,1.635,365.0,,5,1,2015
2015-01-17,Ahmedabad,165.63375000000002,309.8948863636364,11.44,24.73,34.75,12.64,2.82,29.491249999999997,52.24,0.68,0.0,3.27,366.6666666666667,,5,1,2015
2015-01-18,Bengaluru,165.63375000000002,309.8948863636364,6.16,17.2,18.79,14.23,2.82,22.18,22.48,7.380000000000001,20.05,3.6500000000000004,368.3333333333333,,6,1,2015
2015-01-18,Delhi,165.63375000000002,309.8948863636364,41.05125,53.77,75.83,63.920625,2.82,5.43,23.22,7.380000000000001,20.95,4.03,370.0,Very Poor,6,1,2015
2015-01-18,Lucknow,165.63375000000002,309.8948863636364,1.99,4.89,4.72,62.04,2.82,8.379999999999999,26.07,1.92,4.17,2.6866666666666665,369.3333333333333,,6,1,2015
2015-01-18,Chennai,165.63375000000002,309.8948863636364,24.48,30.7,9.26,3.63,1.12,11.33,29.08,0.09,2.085,1.3433333333333333,368.6666666666667,,6,1,2015
2015-01-18,Mumbai,165.63375000000002,309.8948863636364,18.965,26.314999999999998,27.89,5.598,0.0,6.9399999999999995,18.475,0.0,0.0,0.0,368.0,,6,1,2015
2015-01-18,Hyderabad,165.63375000000002,309.8948863636364,13.45,21.93,35.37,7.566,0.55,2.55,7.87,1.01,14.27,1.88,367.3333333333333,,6,1,2015
2015-01-18,Ahmedabad,165.63375000000002,309.8948863636364,6.1,25.77,29.57,9.533999999999999,2.82,29.491249999999997,53.49,0.74,0.21,2.75,366.6666666666667,,6,1,2015
2015-01-19,Mumbai,165.63375000000002,309.8948863636364,6.965,21.255,26.78,11.501999999999999,0.0,29.491249999999997,38.415,0.0,0.0,0.0,366.0,,0,1,2015
2015-01-19,Bengaluru,165.63375000000002,309.8948863636364,7.83,16.74,19.44,13.47,2.82,27.99,23.34,7.380000000000001,14.85,1.4,365.3333333333333,,0,1,2015
2015-01-19,Ahmedabad,165.63375000000002,309.8948863636364,2.51,26.88,27.45,11.057500000000001,2.51,29.491249999999997,49.48,0.26,0.02,2.8,364.6666666666667,,0,1,2015
2015-01-19,Hyderabad,165.63375000000002,309.8948863636364,12.24,21.48,33.72,8.645,0.51,2.86,10.88,0.76,9.77,1.4,364.0,,0,1,2015
2015-01-19,Lucknow,165.63375000000002,309.8948863636364,3.38,8.14,4.22,6.2325,2.82,6.290000000000001,31.2,2.15,4.76,2.14,363.3333333333333,,0,1,2015
2015-01-19,Chennai,165.63375000000002,309.6816666666667,41.05125,41.8,9.43,3.82,2.35,9.72,27.45,0.31,8.844999999999999,2.88,362.6666666666667,,0,1,2015
2015-01-19,Delhi,165.63375000000002,305.13,27.32,39.88,55.67,63.920625,2.82,4.21,25.34,5.57,12.93,3.62,362.0,Very Poor,0,1,2015
2015-01-20,Chennai,165.63375000000002,297.115,21.82,27.9,11.76,20.14,1.99,8.52,32.32,0.06,6.47,3.795,358.3333333333333,,1,1,2015
2015-01-20,Ahmedabad,165.63375000000002,289.1,7.92,26.8,32.4,45.374,2.82,29.491249999999997,56.37,0.24,0.01,3.97,354.6666666666667,,1,1,2015
2015-01-20,Mumbai,165.63375000000002,281.08500000000004,5.995,19.215,25.39,63.920625,0.0,29.491249999999997,45.065,0.0,0.0,0.0,351.0,,1,1,2015
2015-01-20,Lucknow,165.63375000000002,273.07,4.07,11.63,4.22,63.920625,2.82,21.376666666666665,33.76,2.14,4.57,0.555,347.3333333333333,,1,1,2015
2015-01-20,Hyderabad,165.63375000000002,265.055,13.19,20.47,33.66,63.920625,0.46,2.63,8.66,0.6,6.7,1.11,343.6666666666667,,1,1,2015
2015-01-20,Delhi,165.63,257.04,16.47,34.23,37.68,63.920625,2.82,4.11,22.69,3.42,6.76,3.28,340.0,Very Poor,1,1,2015
2015-01-20,Bengaluru,162.58499999999998,246.15500000000003,10.44,7.24,22.66,7.29,2.82,29.491249999999997,84.46375,7.380000000000001,9.93,3.0,339.0,,1,1,2015
2015-01-21,Delhi,159.54,235.27,12.27,22.56,33.02,63.23,2.82,7.05,18.56,4.1,8.26,2.72,338.0,Very Poor,2,1,2015
2015-01-21,Chennai,157.954,230.132,41.05125,59.26,8.54,3.85,1.79,9.28,18.84,7.380000000000001,4.13,4.1850000000000005,337.4,,2,1,2015
2015-01-21,Ahmedabad,156.368,224.994,9.52,33.56,39.28,4.094,2.82,29.491249999999997,48.75,0.33,0.0,5.65,336.8,,2,1,2015
2015-01-21,Hyderabad,154.78199999999998,219.856,12.78,18.09,30.87,4.338,0.4,2.71,5.24,0.55,4.51,0.94,336.2,,2,1,2015
2015-01-21,Mumbai,153.196,214.718,14.794999999999998,18.880000000000003,25.04,4.582000000000001,0.0,29.163333333333334,15.325000000000001,0.0,0.0,0.0,335.6,,2,1,2015
2015-01-21,Lucknow,151.61,209.57999999999998,16.81,19.67,4.22,4.8260000000000005,2.82,29.491249999999997,25.41,2.77,3.87,0.0,335.0,,2,1,2015
2015-01-21,Bengaluru,150.024,204.442,7.02,5.45,18.26,5.07,2.82,29.491249999999997,30.923333333333336,1.385,1.935,0.0,334.4,,2,1,2015
2015-01-22,Mumbai,148.438,199.304,12.084999999999999,9.510000000000002,24.28,4.36,0.0,29.491249999999997,36.43666666666667,0.0,0.0,0.0,333.8,,3,1,2015
2015-01-22,Bengaluru,146.852,194.166,17.15,13.57,29.6,3.65,2.82,29.491249999999997,41.95,7.380000000000001,23.37,0.555,333.2,,3,1,2015
2015-01-22,Hyderabad,145.26600000000002,189.028,14.64,19.01,33.65,21.65,0.43,3.02,4.11,0.74,4.3,1.11,332.6,,3,1,2015
2015-01-22,Delhi,143.68,183.89,14.75,21.82,34.88,39.65,2.82,8.64,6.94,4.15,9.54,2.78,332.0,Very Poor,3,1,2015
2015-01-22,Ahmedabad,139.9425,171.935,9.05,17.51,22.33,22.125,2.82,23.71,42.22,0.0,0.0,4.51,312.5,,3,1,2015
2015-01-22,Chennai,136.20499999999998,159.98,41.05125,46.77,8.85,4.6,1.43,7.64,24.98,7.380000000000001,2.36,3.8366666666666664,293.0,,3,1,2015
2015-01-22,Lucknow,132.4675,148.02499999999998,13.04,17.07,3.72,22.29,2.82,29.491249999999997,34.07,2.71,4.72,3.163333333333333,273.5,,3,1,2015
2015-01-23,Delhi,128.73,136.07,11.99,17.35,29.46,39.98,2.82,6.77,10.91,2.51,7.64,2.49,254.0,Poor,4,1,2015
2015-01-23,Ahmedabad,131.75083333333333,141.39916666666667,22.53,27.96,47.79,21.994999999999997,2.82,29.491249999999997,32.92,0.39,0.0,5.95,259.8333333333333,,4,1,2015
2015-01-23,Chennai,134.77166666666665,146.72833333333332,34.64,37.55,10.49,4.01,2.82,10.57,42.33,7.380000000000001,0.0,2.975,265.6666666666667,,4,1,2015
2015-01-23,Mumbai,137.7925,152.0575,20.18,26.439999999999998,26.51,6.026666666666667,0.0,16.156666666666666,46.01,0.0,0.0,0.0,271.5,,4,1,2015
2015-01-23,Lucknow,140.81333333333333,157.38666666666666,5.72,15.33,3.3,8.043333333333333,2.82,21.743333333333332,49.69,2.71,5.35,0.41333333333333333,277.3333333333333,,4,1,2015
2015-01-23,Bengaluru,143.83416666666665,162.71583333333334,3.8,12.82,12.0,10.06,2.82,27.33,17.78,7.380000000000001,14.52,0.8266666666666667,283.1666666666667,,4,1,2015
2015-01-23,Hyderabad,146.855,168.04500000000002,15.16,21.35,36.51,7.210000000000001,0.47,3.37,9.41,0.82,6.23,1.24,289.0,,4,1,2015
2015-01-24,Chennai,149.87583333333333,173.37416666666667,12.39,9.89,14.62,4.36,0.84,7.39,37.17,0.735,5.675000000000001,1.1800000000000002,294.8333333333333,,5,1,2015
2015-01-24,Hyderabad,152.89666666666665,178.70333333333335,5.53,20.44,25.97,6.99,0.38,2.66,30.88,0.65,5.12,1.12,300.6666666666667,,5,1,2015
