,PM2.5,PM10,NO2,O3,CO,SO2,BC,NO,NOX,Overall_AQI_Level,Overall_AQI_Category
2017-04-15 00:00:00+05:30,3.8280033426,17.105263157894736,3.5636666666666663,2.6375714285714285,17.0,0.0,0.43,0.0070212183528934,0.012899,5,Very Unhealthy
2017-04-16 00:00:00+05:30,4.03500417825,17.736842105263158,7.126333333333333,1.983428571428571,25.5,0.0,0.43,0.0070212183528934,0.012899,5,Very Unhealthy
2017-04-17 00:00:00+05:30,4.2420050139,18.36842105263158,10.688999999999998,1.3292857142857135,34.0,0.0,0.43,0.0070212183528934,0.012899,6,Hazardous
2017-04-18 00:00:00+05:30,4.44900584955,19.0,14.251666666666663,0.6751428571428568,42.5,0.0,0.43,0.0070212183528934,0.012899,6,Hazardous
2017-04-19 00:00:00+05:30,4.6560066852,19.472741875566665,17.814333333333334,0.021,51.0,0.0,0.43,0.0070212183528934,0.012899,6,Hazardous
2017-04-20 00:00:00+05:30,4.86300752085,19.94548375113333,21.377,0.0245555555555555,59.5,0.0,0.43,0.0070212183528934,0.012899,6,Hazardous
2017-04-21 00:00:00+05:30,5.0700083565,20.4182256267,16.03275,0.0281111111111111,68.0,0.0,0.43,0.0070212183528934,0.012899,6,Hazardous
2017-04-22 00:00:00+05:30,5.438578591285714,21.072764822885716,10.6885,0.0316666666666666,76.5,0.0,0.43,0.0070212183528934,0.012899,6,Hazardous
2017-04-23 00:00:00+05:30,5.807148826071429,21.72730401907143,5.344249999999999,0.0352222222222222,85.0,0.0,0.43,0.0070212183528934,0.012899,6,Hazardous
2017-04-24 00:00:00+05:30,6.175719060857142,22.381843215257145,0.0,0.0387777777777777,93.5,0.0,0.43,0.0070212183528934,0.012899,6,Hazardous
2017-04-25 00:00:00+05:30,6.544289295642857,23.036382411442855,-19.33849038461538,0.0423333333333333,102.0,0.0,0.43,0.0070212183528934,0.012899,6,Hazardous
2017-04-26 00:00:00+05:30,6.912859530428571,23.69092160762857,-19.33849038461538,0.0458888888888888,110.5,0.9,0.43,0.0070212183528934,0.012899,6,Hazardous
2017-04-27 00:00:00+05:30,7.281429765214286,24.345460803814287,-19.33849038461538,0.0494444444444444,119.0,1.4125,0.43,0.0070212183528934,0.012899,6,Hazardous
2017-04-28 00:00:00+05:30,7.65,25.0,-19.33849038461538,0.053,127.5,1.925,0.43,0.0070212183528934,0.012899,6,Hazardous
2017-04-29 00:00:00+05:30,6.958333333333334,-48.658029050925926,-19.33849038461538,-125.8589285714286,98.75,2.4375,0.43,0.0070212183528934,0.012899,6,Hazardous
2017-04-30 00:00:00+05:30,6.266666666666667,-48.658029050925926,-19.33849038461538,-125.8589285714286,70.0,2.95,0.43,0.0070212183528934,0.012899,6,Hazardous
2017-05-01 00:00:00+05:30,5.575,-48.658029050925926,-19.33849038461538,-125.8589285714286,41.25,3.4625,0.43,0.0070212183528934,0.012899,6,Hazardous
2017-05-02 00:00:00+05:30,4.883333333333333,-48.658029050925926,-19.33849038461538,-125.8589285714286,12.5,3.975,0.43,0.0070212183528934,0.012899,4,Unhealthy
2017-05-03 00:00:00+05:30,4.191666666666666,-48.658029050925926,-19.33849038461538,-125.8589285714286,23.007142857142856,4.4875,0.43,0.0070212183528934,0.012899,5,Very Unhealthy
2017-05-04 00:00:00+05:30,3.5,-48.658029050925926,-19.33849038461538,-125.8589285714286,33.51428571428571,5.0,0.43,0.0070212183528934,0.012899,6,Hazardous
2017-05-05 00:00:00+05:30,3.1333333333333333,-48.658029050925926,-19.33849038461538,-125.8589285714286,44.02142857142857,4.7727272727272725,0.43,0.0070212183528934,0.012899,6,Hazardous
2017-05-06 00:00:00+05:30,2.7666666666666666,-48.658029050925926,-19.33849038461538,0.039,54.52857142857143,4.545454545454546,0.43,0.0070212183528934,0.012899,6,Hazardous
2017-05-07 00:00:00+05:30,2.4000000000000004,-48.658029050925926,-19.33849038461538,3.5181324444444444,65.03571428571428,4.318181818181818,0.43,0.0070212183528934,0.012899,6,Hazardous
2017-05-08 00:00:00+05:30,2.033333333333333,-48.658029050925926,-19.33849038461538,6.997264888888888,75.54285714285714,4.090909090909091,0.43,0.0070212183528934,0.012899,6,Hazardous
2017-05-09 00:00:00+05:30,1.6666666666666667,-48.658029050925926,-19.33849038461538,10.476397333333331,86.05,3.863636363636364,0.43,0.0070212183528934,0.012899,6,Hazardous
2017-05-10 00:00:00+05:30,1.3000000000000005,-48.658029050925926,-19.33849038461538,13.955529777777777,96.55714285714284,3.6363636363636367,0.43,0.0070212183528934,0.012899,6,Hazardous
2017-05-11 00:00:00+05:30,0.9333333333333336,-48.658029050925926,-19.33849038461538,17.434662222222222,107.0642857142857,3.409090909090909,0.43,0.0070212183528934,0.012899,6,Hazardous
2017-05-12 00:00:00+05:30,0.5666666666666669,0.0,-19.33849038461538,20.913794666666668,117.57142857142856,3.1818181818181817,0.43,0.0070212183528934,0.012899,6,Hazardous
2017-05-13 00:00:00+05:30,0.2,1.25,-19.33849038461538,24.39292711111111,128.07857142857142,2.9545454545454546,0.43,0.0070212183528934,0.012899,6,Hazardous
2017-05-14 00:00:00+05:30,2.6,2.5,-19.33849038461538,27.872059555555555,138.5857142857143,2.7272727272727275,0.43,0.0070212183528934,0.012899,6,Hazardous
2017-05-15 00:00:00+05:30,5.0,3.75,0.40280405,31.351192,149.09285714285713,2.5,0.43,0.0070212183528934,0.012899,6,Hazardous
2017-05-16 00:00:00+05:30,1.9,5.0,8.701402025,46.234128,159.6,2.272727272727273,0.43,0.0070212183528934,0.012899,6,Hazardous
2017-05-17 00:00:00+05:30,-1.2,7.030666666666667,17.0,61.117064,170.10714285714283,2.0454545454545454,0.43,0.0070212183528934,0.012899,6,Hazardous
2017-05-18 00:00:00+05:30,0.8503571428571426,9.061333333333334,17.560714285714287,76.0,180.6142857142857,1.8181818181818183,0.43,0.0070212183528934,0.012899,6,Hazardous
2017-05-19 00:00:00+05:30,2.900714285714285,11.092,18.12142857142857,70.77153846153846,191.12142857142857,1.5909090909090908,0.43,0.0070212183528934,0.012899,6,Hazardous
2017-05-20 00:00:00+05:30,4.951071428571427,13.122666666666667,18.682142857142857,65.54307692307692,201.6285714285714,1.3636363636363638,0.43,0.0070212183528934,0.012899,6,Hazardous
2017-05-21 00:00:00+05:30,7.00142857142857,15.153333333333334,19.242857142857144,60.31461538461538,212.13571428571427,1.136363636363637,0.43,0.0070212183528934,0.012899,6,Hazardous
2017-05-22 00:00:00+05:30,9.051785714285714,17.184,19.80357142857143,55.08615384615385,222.6428571428571,0.9090909090909092,0.43,0.0070212183528934,0.012899,6,Hazardous
2017-05-23 00:00:00+05:30,11.102142857142857,19.214666666666663,20.364285714285717,49.857692307692304,233.15,0.6818181818181817,0.43,0.0070212183528934,0.012899,6,Hazardous
2017-05-24 00:00:00+05:30,13.152499999999998,21.24533333333333,20.925,44.629230769230766,243.65714285714284,0.454545454545455,0.43,0.0070212183528934,0.012899,6,Hazardous
2017-05-25 00:00:00+05:30,15.20285714285714,23.276000000000003,21.485714285714288,39.40076923076923,254.16428571428568,0.2272727272727275,0.43,0.0070212183528934,0.012899,6,Hazardous
2017-05-26 00:00:00+05:30,17.253214285714282,25.30666666666667,22.04642857142857,34.17230769230769,264.6714285714286,0.0,0.43,0.0070212183528934,0.012899,6,Hazardous
2017-05-27 00:00:00+05:30,19.303571428571427,27.337333333333333,22.607142857142858,28.943846153846152,275.1785714285714,0.0,0.43,0.0070212183528934,0.012899,6,Hazardous
2017-05-28 00:00:00+05:30,21.35392857142857,29.368,23.167857142857144,23.71538461538461,285.68571428571425,0.0,0.43,0.0070212183528934,0.012899,6,Hazardous
2017-05-29 00:00:00+05:30,23.40428571428571,31.39866666666667,23.728571428571428,18.48692307692308,296.1928571428571,0.0,0.43,0.0070212183528934,0.012899,6,Hazardous
2017-05-30 00:00:00+05:30,25.45464285714285,33.42933333333333,24.289285714285715,13.258461538461532,306.7,0.0,0.43,0.0070212183528934,0.012899,6,Hazardous
2017-05-31 00:00:00+05:30,27.505,35.46,24.85,8.03,153.35,0.0,0.43,0.0070212183528934,0.012899,6,Hazardous
2017-06-01 00:00:00+05:30,23.42083333333333,7.0,0.004,0.022,0.0,0.0,0.43,0.0070212183528934,0.012899,2,Moderate
2017-06-02 00:00:00+05:30,19.336666666666662,6.6,2.8292857142857137,0.055,0.0383333333333333,0.0,0.43,0.0070212183528934,0.012899,2,Moderate
2017-06-03 00:00:00+05:30,15.2525,6.2,5.654571428571427,0.05425,0.0766666666666666,0.0,0.43,0.0070212183528934,0.012899,2,Moderate
2017-06-04 00:00:00+05:30,11.168333333333331,5.8,8.47985714285714,0.0535,0.115,0.0,0.43,0.0070212183528934,0.012899,1,Good
2017-06-05 00:00:00+05:30,7.084166666666665,5.4,11.305142857142854,0.05275,0.1533333333333333,0.0,0.43,0.0070212183528934,0.012899,1,Good
2017-06-06 00:00:00+05:30,3.0,5.0,14.130428571428569,0.052,0.1916666666666666,0.0,0.43,0.0070212183528934,0.012899,1,Good
2017-06-07 00:00:00+05:30,11.25,26.25,16.955714285714283,0.05125,0.23,0.0,0.43,0.0070212183528934,0.012899,1,Good
2017-06-08 00:00:00+05:30,19.5,47.5,19.781,0.0505,0.3,0.0,0.43,0.0070212183528934,0.012899,2,Moderate
2017-06-09 00:00:00+05:30,20.625,37.333333333333336,15.23075,19.491625,305.225,10.8894421875,0.43,0.0070212183528934,0.012899,6,Hazardous
2017-06-10 00:00:00+05:30,21.75,27.166666666666668,10.6805,38.93275,610.15,10.8894421875,0.43,0.0070212183528934,0.012899,6,Hazardous
2017-06-11 00:00:00+05:30,22.875,17.0,6.130249999999998,58.373875,915.075,10.8894421875,0.43,0.0070212183528934,0.012899,6,Hazardous
2017-06-12 00:00:00+05:30,24.0,39.6,1.58,77.815,1220.0,10.8894421875,0.43,0.0070212183528934,0.012899,6,Hazardous
2017-06-13 00:00:00+05:30,22.5,27.05,32.5,38.9195,1045.7371428571428,10.8894421875,0.43,0.0070212183528934,0.012899,6,Hazardous
2017-06-14 00:00:00+05:30,21.0,14.5,27.0845,0.024,871.4742857142858,10.8894421875,0.43,0.0070212183528934,0.012899,6,Hazardous
2017-06-15 00:00:00+05:30,19.5,14.416666666666666,21.669,0.0244,697.2114285714285,4.37,0.43,0.0070212183528934,0.012899,6,Hazardous
2017-06-16 00:00:00+05:30,18.0,14.333333333333334,16.2535,0.0248,522.9485714285714,3.632,0.43,0.0070212183528934,0.012899,6,Hazardous
2017-06-17 00:00:00+05:30,16.5,14.25,10.837999999999996,0.0252,348.6857142857143,2.894,0.43,0.0070212183528934,0.012899,6,Hazardous
2017-06-18 00:00:00+05:30,15.0,14.166666666666666,5.422499999999996,0.0255999999999999,174.42285714285708,2.156,0.43,0.0070212183528934,0.012899,6,Hazardous
2017-06-19 00:00:00+05:30,13.5,14.083333333333334,0.007,0.026,0.16,1.418,0.43,0.0070212183528934,0.012899,2,Moderate
2017-06-20 00:00:00+05:30,12.0,14.0,1.31775,17.982,0.1422222222222222,0.68,0.43,0.0070212183528934,0.012899,1,Good
2017-06-21 00:00:00+05:30,10.5,47.0,2.6285000000000003,35.938,0.1244444444444444,0.5666666666666667,0.43,0.0070212183528934,0.012899,1,Good
2017-06-22 00:00:00+05:30,9.0,80.0,3.93925,53.894,0.1066666666666666,0.4533333333333333,0.43,0.0070212183528934,0.012899,2,Moderate
2017-06-23 00:00:00+05:30,7.5,66.66666666666667,5.25,71.85,0.0888888888888888,0.34,0.43,0.0070212183528934,0.012899,3,Unhealthy for Sensitive Groups
2017-06-24 00:00:00+05:30,6.0,53.33333333333333,4.200125,57.48,0.0711111111111111,0.2266666666666666,0.43,0.0070212183528934,0.012899,2,Moderate
2017-06-25 00:00:00+05:30,4.5,40.0,3.15025,43.11,0.0533333333333333,0.1133333333333334,0.43,0.0070212183528934,0.012899,1,Good
2017-06-26 00:00:00+05:30,3.0,26.666666666666664,2.1003750000000005,28.739999999999995,0.0355555555555555,0.0,0.43,0.0070212183528934,0.012899,1,Good
2017-06-27 00:00:00+05:30,1.5,13.333333333333329,1.0505000000000004,14.369999999999996,0.0177777777777777,0.0,0.43,0.0070212183528934,0.012899,1,Good
2017-06-28 00:00:00+05:30,0.0,0.0,0.000625,0.0,0.0,0.0,0.43,0.0070212183528934,0.012899,1,Good
2017-06-29 00:00:00+05:30,2.1,0.96,3.45,60.4,100.0,0.0,0.43,0.0070212183528934,0.012899,6,Hazardous
2017-06-30 00:00:00+05:30,4.2,1.92,4.78,52.95,50.015,0.0,0.43,0.0070212183528934,0.012899,6,Hazardous
2017-07-01 00:00:00+05:30,6.300000000000001,2.88,0.002,0.028,0.03,0.0,0.43,0.0070212183528934,0.012899,1,Good
2017-07-02 00:00:00+05:30,8.4,3.84,1.1534444444444445,0.03,11.139444444444443,0.1851388888888888,0.43,0.0070212183528934,0.012899,3,Unhealthy for Sensitive Groups
2017-07-03 00:00:00+05:30,10.5,4.8,2.3048888888888888,0.032,22.24888888888889,0.3702777777777777,0.43,0.0070212183528934,0.012899,5,Very Unhealthy
2017-07-04 00:00:00+05:30,10.066666666666666,5.76,3.4563333333333333,1.8618305882352943,33.358333333333334,0.5554166666666667,0.43,0.0070212183528934,0.012899,6,Hazardous
2017-07-05 00:00:00+05:30,9.633333333333333,6.72,4.607777777777778,3.6916611764705887,44.467777777777776,0.7405555555555555,0.43,0.0070212183528934,0.012899,6,Hazardous
2017-07-06 00:00:00+05:30,9.2,7.68,5.759222222222222,5.521491764705883,55.57722222222222,0.9256944444444444,0.43,0.0070212183528934,0.012899,6,Hazardous
2017-07-07 00:00:00+05:30,10.96,8.64,6.910666666666667,7.351322352941177,66.68666666666667,1.1108333333333331,0.43,0.0070212183528934,0.012899,6,Hazardous
2017-07-08 00:00:00+05:30,12.72,9.6,8.062111111111113,9.181152941176473,77.7961111111111,1.295972222222222,0.43,0.0070212183528934,0.012899,6,Hazardous
2017-07-09 00:00:00+05:30,14.48,10.56,9.213555555555557,11.010983529411766,88.90555555555555,1.481111111111111,0.43,0.0070212183528934,0.012899,6,Hazardous
2017-07-10 00:00:00+05:30,16.240000000000002,11.52,10.365,12.84081411764706,100.015,1.66625,0.43,0.0070212183528934,0.012899,6,Hazardous
2017-07-11 00:00:00+05:30,18.0,12.48,11.516444444444446,14.670644705882356,111.12444444444444,1.8513888888888888,0.43,0.0070212183528934,0.012899,6,Hazardous
2017-07-12 00:00:00+05:30,17.809375,13.44,12.667888888888893,16.50047529411765,122.23388888888888,2.0365277777777777,0.43,0.0070212183528934,0.012899,6,Hazardous
2017-07-13 00:00:00+05:30,17.61875,14.4,13.819333333333336,18.330305882352945,133.34333333333333,2.2216666666666667,0.43,0.0070212183528934,0.012899,6,Hazardous
2017-07-14 00:00:00+05:30,17.428125,15.36,14.970777777777778,20.16013647058824,144.45277777777778,2.406805555555556,0.43,0.0070212183528934,0.012899,6,Hazardous
2017-07-15 00:00:00+05:30,17.2375,16.32,16.122222222222224,21.98996705882353,155.5622222222222,2.591944444444444,0.43,0.0070212183528934,0.012899,6,Hazardous
2017-07-16 00:00:00+05:30,17.046875,17.28,17.273666666666667,23.819797647058827,166.67166666666665,2.777083333333333,0.43,0.0070212183528934,0.012899,6,Hazardous
2017-07-17 00:00:00+05:30,16.856250000000003,18.24,18.42511111111111,25.64962823529412,177.7811111111111,2.962222222222222,0.43,0.0070212183528934,0.012899,6,Hazardous
2017-07-18 00:00:00+05:30,16.665625000000002,19.2,19.576555555555554,27.479458823529416,188.89055555555555,3.147361111111111,0.43,0.0070212183528934,0.012899,6,Hazardous
2017-07-19 00:00:00+05:30,16.475,19.5,20.728,29.30928941176471,200.0,3.3325,0.43,0.0070212183528934,0.012899,6,Hazardous
2017-07-20 00:00:00+05:30,14.8625,19.0,8.635110000000001,31.13912,154.41,0.50114,0.43,0.0070212183528934,0.012899,6,Hazardous
2017-07-21 00:00:00+05:30,13.25,34.392490592291665,11.69418947824074,33.83233333333333,251.83333333333331,5.243489715,0.43,0.0070212183528934,0.012899,6,Hazardous
2017-07-22 00:00:00+05:30,12.991071428571429,33.76711845203014,13.756370931657846,33.381655555555554,258.4007092198582,5.055704490476191,0.43,0.0070212183528934,0.012899,6,Hazardous
2017-07-23 00:00:00+05:30,12.732142857142858,33.141746311768614,15.818552385074955,32.93097777777778,264.968085106383,4.867919265952381,0.43,0.0070212183528934,0.012899,6,Hazardous
2017-07-24 00:00:00+05:30,12.473214285714285,32.51637417150709,17.880733838492063,32.4803,271.5354609929078,4.680134041428572,0.43,0.0070212183528934,0.012899,6,Hazardous
2017-07-25 00:00:00+05:30,12.214285714285714,31.891002031245566,19.94291529190917,32.02962222222222,278.10283687943263,4.492348816904762,0.43,0.0070212183528934,0.012899,6,Hazardous
2017-07-26 00:00:00+05:30,11.955357142857142,31.26562989098404,22.00509674532628,31.57894444444444,284.67021276595744,4.304563592380952,0.43,0.0070212183528934,0.012899,6,Hazardous
2017-07-27 00:00:00+05:30,11.696428571428571,30.640257750722515,24.067278198743388,31.128266666666665,291.23758865248226,4.116778367857143,0.43,0.0070212183528934,0.012899,6,Hazardous
2017-07-28 00:00:00+05:30,11.4375,30.014885610460997,26.12945965216049,30.677588888888888,297.8049645390071,3.928993143333333,0.43,0.0070212183528934,0.012899,6,Hazardous
2017-07-29 00:00:00+05:30,11.178571428571429,29.389513470199468,28.1916411055776,30.226911111111107,304.3723404255319,3.741207918809524,0.43,0.0070212183528934,0.012899,6,Hazardous
2017-07-30 00:00:00+05:30,10.919642857142858,28.764141329937942,30.253822558994703,29.77623333333333,310.9397163120568,3.553422694285714,0.43,0.0070212183528934,0.012899,6,Hazardous
2017-07-31 00:00:00+05:30,10.660714285714285,28.138769189676417,32.31600401241182,29.325555555555557,317.5070921985816,3.3656374697619045,0.43,0.0070212183528934,0.012899,6,Hazardous
2017-08-01 00:00:00+05:30,10.401785714285714,27.51339704941489,34.37818546582892,28.874877777777776,324.0744680851064,3.1778522452380957,0.43,0.0070212183528934,0.012899,6,Hazardous
2017-08-02 00:00:00+05:30,10.142857142857142,26.88802490915337,36.44036691924603,28.4242,330.6418439716312,2.9900670207142857,0.43,0.0070212183528934,0.012899,6,Hazardous
2017-08-03 00:00:00+05:30,9.883928571428571,26.262652768891844,38.50254837266314,27.973522222222226,337.209219858156,2.802281796190476,0.43,0.0070212183528934,0.012899,6,Hazardous
2017-08-04 00:00:00+05:30,9.625,25.63728062863032,39.24722756410256,27.522844444444445,343.77659574468083,2.614496571666667,0.43,0.0070212183528934,0.012899,6,Hazardous
2017-08-05 00:00:00+05:30,9.366071428571429,25.0119084883688,39.24722756410256,27.072166666666664,350.3439716312057,2.426711347142857,0.43,0.0070212183528934,0.012899,6,Hazardous
2017-08-06 00:00:00+05:30,9.107142857142858,24.38653634810727,39.24722756410256,26.621488888888887,356.9113475177305,2.238926122619048,0.43,0.0070212183528934,0.012899,6,Hazardous
2017-08-07 00:00:00+05:30,8.848214285714285,23.761164207845745,39.24722756410256,26.17081111111111,363.4787234042553,2.051140898095238,0.43,0.0070212183528934,0.012899,6,Hazardous
2017-08-08 00:00:00+05:30,8.589285714285714,23.13579206758422,39.24722756410256,25.72013333333333,370.04609929078015,1.8633556735714285,0.43,0.0070212183528934,0.012899,6,Hazardous
2017-08-09 00:00:00+05:30,8.330357142857142,22.51041992732269,39.24722756410256,25.269455555555552,376.61347517730496,1.675570449047619,0.43,0.0070212183528934,0.012899,6,Hazardous
2017-08-10 00:00:00+05:30,8.071428571428571,21.88504778706117,39.24722756410256,24.818777777777772,383.1808510638298,1.4877852245238097,0.43,0.0070212183528934,0.012899,6,Hazardous
2017-08-11 00:00:00+05:30,7.812499999999999,21.259675646799643,39.24722756410256,24.3681,389.7482269503546,1.3,0.43,0.0070212183528934,0.012899,6,Hazardous
2017-08-12 00:00:00+05:30,7.553571428571428,20.63430350653812,39.24722756410256,23.91742222222222,396.3156028368794,1.3569556451612903,0.43,0.0070212183528934,0.012899,6,Hazardous
2017-08-13 00:00:00+05:30,7.294642857142857,20.008931366276595,39.24722756410256,23.466744444444444,402.8829787234042,1.4139112903225808,0.43,0.0070212183528934,0.012899,6,Hazardous
2017-08-14 00:00:00+05:30,7.035714285714285,19.38355922601507,39.24722756410256,23.016066666666667,409.450354609929,1.470866935483871,0.43,0.0070212183528934,0.012899,6,Hazardous
2017-08-15 00:00:00+05:30,6.7767857142857135,18.758187085753548,39.24722756410256,22.56538888888889,416.01773049645385,1.5278225806451613,0.43,0.0070212183528934,0.012899,6,Hazardous
2017-08-16 00:00:00+05:30,6.517857142857142,18.132814945492026,39.24722756410256,22.11471111111111,422.58510638297867,1.5847782258064516,0.43,0.0070212183528934,0.012899,6,Hazardous
2017-08-17 00:00:00+05:30,6.258928571428571,17.507442805230497,39.24722756410256,21.66403333333333,429.15248226950354,1.6417338709677418,0.43,0.0070212183528934,0.012899,6,Hazardous
2017-08-18 00:00:00+05:30,6.0,16.88207066496897,39.24722756410256,21.213355555555555,435.7198581560284,1.6986895161290323,0.43,0.0070212183528934,0.012899,6,Hazardous
2017-08-19 00:00:00+05:30,8.0,16.256698524707446,39.24722756410256,20.76267777777777,442.2872340425532,1.7556451612903226,0.43,0.0070212183528934,0.012899,6,Hazardous
2017-08-20 00:00:00+05:30,10.0,15.631326384445924,39.24722756410256,20.312,448.8546099290781,1.8126008064516128,0.43,0.0070212183528934,0.012899,6,Hazardous
2017-08-21 00:00:00+05:30,5.0,15.005954244184398,39.24722756410256,19.86132222222222,455.42198581560285,1.8695564516129035,0.43,0.0070212183528934,0.012899,6,Hazardous
2017-08-22 00:00:00+05:30,8.0,14.380582103922873,39.24722756410256,19.410644444444443,461.98936170212767,1.926512096774193,0.43,0.0070212183528934,0.012899,6,Hazardous
2017-08-23 00:00:00+05:30,11.0,13.755209963661349,39.24722756410256,18.959966666666663,468.5567375886525,1.983467741935484,0.43,0.0070212183528934,0.012899,6,Hazardous
2017-08-24 00:00:00+05:30,9.77777777777778,13.12983782339982,38.12708333333333,18.50928888888889,475.1241134751773,2.040423387096774,0.43,0.0070212183528934,0.012899,6,Hazardous
2017-08-25 00:00:00+05:30,8.555555555555555,12.5044656831383,36.829166666666666,18.058611111111112,481.6914893617021,2.0973790322580643,0.43,0.0070212183528934,0.012899,6,Hazardous
2017-08-26 00:00:00+05:30,7.333333333333333,11.879093542876774,35.53125,17.60793333333333,488.2588652482269,2.154334677419355,0.43,0.0070212183528934,0.012899,6,Hazardous
2017-08-27 00:00:00+05:30,6.111111111111111,11.253721402615248,34.233333333333334,17.157255555555555,494.8262411347517,2.211290322580645,0.43,0.0070212183528934,0.012899,6,Hazardous
2017-08-28 00:00:00+05:30,4.888888888888888,10.628349262353725,32.93541666666667,16.706577777777778,501.39361702127655,2.2682459677419358,0.43,0.0070212183528934,0.012899,6,Hazardous
2017-08-29 00:00:00+05:30,3.666666666666666,10.0029771220922,31.637500000000003,16.2559,507.96099290780137,2.325201612903226,0.43,0.0070212183528934,0.012899,6,Hazardous
2017-08-30 00:00:00+05:30,2.444444444444443,9.377604981830675,30.339583333333334,15.80522222222222,514.5283687943262,2.382157258064516,0.43,0.0070212183528934,0.012899,6,Hazardous
2017-08-31 00:00:00+05:30,1.2222222222222214,8.75223284156915,29.041666666666668,15.354544444444445,521.095744680851,2.4391129032258063,0.43,0.0070212183528934,0.012899,6,Hazardous
2017-09-01 00:00:00+05:30,0.0,8.126860701307624,27.74375,14.903866666666666,527.6631205673758,2.496068548387097,0.43,0.0070212183528934,0.012899,6,Hazardous
2017-09-02 00:00:00+05:30,51.1,7.501488561046099,26.445833333333333,14.453188888888889,534.2304964539006,2.553024193548387,0.43,0.0070212183528934,0.012899,6,Hazardous
2017-09-03 00:00:00+05:30,51.1,6.876116420784577,25.147916666666667,14.002511111111112,540.7978723404256,2.6099798387096773,0.43,0.0070212183528934,0.012899,6,Hazardous
2017-09-04 00:00:00+05:30,38.5,6.250744280523051,23.85,13.551833333333336,547.3652482269504,2.666935483870968,0.43,0.0070212183528934,0.012899,6,Hazardous
2017-09-05 00:00:00+05:30,23.75,5.6253721402615255,20.375,13.101155555555554,553.9326241134752,2.723891129032258,0.43,0.0070212183528934,0.012899,6,Hazardous
2017-09-06 00:00:00+05:30,9.0,5.0,16.9,12.650477777777777,560.5,2.780846774193548,0.43,0.0070212183528934,0.012899,6,Hazardous
2017-09-07 00:00:00+05:30,51.1,10.46,20.669714285714285,12.1998,529.075,2.837802419354839,0.43,0.0070212183528934,0.012899,6,Hazardous
2017-09-08 00:00:00+05:30,51.1,15.919999999999998,24.43942857142857,11.749122222222224,497.65,2.894758064516129,0.43,0.0070212183528934,0.012899,6,Hazardous
2017-09-09 00:00:00+05:30,51.1,21.379999999999995,28.209142857142854,11.298444444444446,466.225,2.951713709677419,0.43,0.0070212183528934,0.012899,6,Hazardous
2017-09-10 00:00:00+05:30,51.1,26.84,31.978857142857144,10.847766666666663,434.8,3.00866935483871,0.43,0.0070212183528934,0.012899,6,Hazardous
2017-09-11 00:00:00+05:30,51.1,32.3,35.74857142857143,10.397088888888888,403.375,3.065625,0.43,0.0070212183528934,0.012899,6,Hazardous
2017-09-12 00:00:00+05:30,51.1,28.6375,34.832,9.94641111111111,374.5625,2.829884615384615,0.43,0.0070212183528934,0.012899,6,Hazardous
2017-09-13 00:00:00+05:30,49.666666666666686,24.975,33.91542857142857,9.495733333333334,345.75,2.5941442307692304,0.43,0.0070212183528934,0.012899,6,Hazardous
2017-09-14 00:00:00+05:30,2.0,21.3125,32.99885714285715,9.045055555555557,316.9375,2.358403846153846,0.43,0.0070212183528934,0.012899,6,Hazardous
2017-09-15 00:00:00+05:30,3.4,17.65,32.08228571428572,8.59437777777778,288.125,2.1226634615384614,0.43,0.0070212183528934,0.012899,6,Hazardous
2017-09-16 00:00:00+05:30,4.8,13.987499999999995,31.165714285714287,8.143699999999999,259.3125,1.8869230769230767,0.43,0.0070212183528934,0.012899,6,Hazardous
2017-09-17 00:00:00+05:30,6.199999999999999,10.325,30.249142857142857,7.693022222222222,230.5,1.6511826923076922,0.43,0.0070212183528934,0.012899,6,Hazardous
2017-09-18 00:00:00+05:30,7.6,6.662500000000001,29.33257142857143,7.242344444444445,201.6875,1.4154423076923075,0.43,0.0070212183528934,0.012899,6,Hazardous
2017-09-19 00:00:00+05:30,9.0,3.0,28.416,6.791666666666668,172.875,1.179701923076923,0.43,0.0070212183528934,0.012899,6,Hazardous
2017-09-20 00:00:00+05:30,8.45,3.3846153846153846,27.499428571428574,6.340988888888891,144.0625,0.9439615384615384,0.43,0.0070212183528934,0.012899,6,Hazardous
2017-09-21 00:00:00+05:30,7.9,3.769230769230769,26.582857142857144,5.89031111111111,115.25,0.7082211538461536,0.43,0.0070212183528934,0.012899,6,Hazardous
2017-09-22 00:00:00+05:30,7.35,4.153846153846154,25.666285714285717,5.439633333333333,86.4375,0.4724807692307693,0.43,0.0070212183528934,0.012899,6,Hazardous
2017-09-23 00:00:00+05:30,6.8,4.538461538461538,24.749714285714287,4.988955555555556,57.625,0.2367403846153846,0.43,0.0070212183528934,0.012899,6,Hazardous
2017-09-24 00:00:00+05:30,6.25,4.923076923076923,23.83314285714286,4.538277777777779,28.8125,0.001,0.43,0.0070212183528934,0.012899,5,Very Unhealthy
2017-09-25 00:00:00+05:30,5.699999999999999,5.307692307692308,22.91657142857143,4.087600000000002,0.0,0.38075,0.43,0.0070212183528934,0.012899,1,Good
2017-09-26 00:00:00+05:30,5.15,5.6923076923076925,22.0,3.636922222222221,0.0,0.7605000000000001,0.43,0.0070212183528934,0.012899,1,Good
2017-09-27 00:00:00+05:30,4.6,6.076923076923077,19.8015,3.186244444444444,0.043,1.14025,0.43,0.0070212183528934,0.012899,1,Good
